53,0,Abbreviations,,5,1,0,0.269122559827867,20160830190429,20160830200542,74467345,44,wikitext
54,0,AtlasShrugged,,5,1,0,0.879057918562608,20160823005721,20160804201651,74467386,50,wikitext
56,0,ArtificialLanguages,,0,1,0,0.302435995361242,20160901201859,20160804201652,364461663,55,wikitext
58,0,AtlasShruggedCharacters,,1,1,0,0.8347629214029411,20160817050314,20160804200738,346112496,68,wikitext
59,0,AtlasShruggedCompanies,,0,1,0,0.928572111696538,20160823005721,20160804201532,74466244,49,wikitext
60,0,AyersMusicPublishingCompany,,0,1,0,0.138571825007509,20160830115833,20160830115326,74467467,67,wikitext
128,1,Atlas_Shrugged,,130,0,0,0.730506922798703,20160828234910,20160828234102,722648722,6546,wikitext
241,0,AfricanAmericanPeople,,0,1,0,0.8015048874556131,20160824192631,20160804201536,690433113,52,wikitext
242,0,AdolfHitler,,0,1,0,0.699305769707361,20160827224022,20160804200533,234930509,47,wikitext
247,0,AbeceDarians,,0,1,0,0.534726410670882,20160804204527,20160804201538,74467847,46,wikitext
248,0,AbeL,,0,1,0,0.587170665699216,20160830180355,20160804200700,46449271,48,wikitext
249,0,AbensbergGermany,,1,1,0,0.33167412721707895,20160804204527,20160804201630,74468128,44,wikitext
251,0,AberdeenSouthDakota,,4,1,0,0.489270997689358,20160819055710,20160804201539,74468177,57,wikitext
254,0,ArthurKoestler,,0,1,0,0.288073439419338,20160816041816,20160804200739,74473828,50,wikitext
255,0,AynRand,,1,1,0,0.5071209645896411,20160830010524,20160804201533,74466155,43,wikitext
256,0,AlexanderTheGreat,,2,1,0,0.6713845354238379,20160831182749,20160804200604,314418257,53,wikitext
258,0,AnchorageAlaska,,6,1,0,0.835559814083911,20160830003532,20160804200741,365332287,51,wikitext
259,0,ArgumentForms,,1,1,0,0.163645494881687,20160817215411,20160804201533,425464137,47,wikitext
260,0,ArgumentsForTheExistenceOfGod,,2,1,0,0.31154806289034703,20160831171628,20160804201630,502107456,50,wikitext
263,0,AnarchY,,9,1,0,0.796464172933683,20160812155754,20160804200722,629689040,43,wikitext
264,0,AsciiArt,,6,1,0,0.784195461109463,20160830175829,20160804201539,160873126,43,wikitext
269,0,AcademyAwards,,3,1,0,0.9319342523179339,20160830082819,20160804200741,592855787,48,wikitext
270,0,AcademyAwards/BestPicture,,0,1,0,0.7436580879089031,20160828223554,20160808200429,629654556,96,wikitext
271,0,AustriaLanguage,,4,1,0,0.92248771332436,20160804204527,20160804201652,152800324,50,wikitext
272,0,AcademicElitism,,0,1,0,0.38146433362873705,20160814161756,20160804200723,608471670,45,wikitext
274,0,AxiomOfChoice,,1,1,0,0.139858558904248,20160804204527,20160804200533,160873494,49,wikitext
276,0,AmericanFootball,,0,1,0,0.354923475864272,20160902014508,20160804201536,619434630,51,wikitext
279,0,AnnaKournikova,,3,1,0,0.48481928788574297,20160812103748,20160804200723,364461684,50,wikitext
280,0,AndorrA,,2,1,0,0.09434265931541351,20160831161840,20160804200722,105131811,42,wikitext
287,0,AustroAsiaticLanguages,,0,1,0,0.6111894004151129,20160816194046,20160804200741,535145438,57,wikitext
289,0,ActresseS,,3,1,0,0.8987093492399061,20160829075103,20160825200447,666121808,62,wikitext
290,0,A,,2377,0,0,0.854180265082214,20160825075504,20160825075547,736008362,19399,wikitext
291,0,AnarchoCapitalism,,1,1,0,0.574773308424999,20160826223001,20160804200723,160873567,52,wikitext
293,0,AnarchoCapitalists,,2,1,0,0.311325777611999,20160826223001,20160804201536,160873586,52,wikitext
295,2,AnonymousCoward,,205,0,0,0.713560454280638,20150930223440,,260398385,650,wikitext
296,0,ActressesS,,3,1,0,0.83230899351864,20160804204527,20160804200723,256409318,50,wikitext
299,0,AnAmericanInParis,,0,1,0,0.5218539224209771,20160804204527,20160804201618,160873704,54,wikitext
301,0,AutoMorphism,,1,1,0,0.686535509942598,20160828044442,20160804201514,160873722,46,wikitext
302,0,ActionFilm,,2,1,0,0.867115813183706,20160830185916,20160804201654,160873735,45,wikitext
303,0,Alabama,,1541,0,0,0.275972566824381,20160901182314,20160901155318,736008435,168296,wikitext
304,0,AfricA,,4,1,0,0.778515425304431,20160826135339,20160804201630,234930323,41,wikitext
305,0,Achilles,,1860,0,0,0.0646594567826572,20160826005959,20160826010000,736220407,50876,wikitext
306,0,AppliedStatistics,,0,1,0,0.987751038733638,20160830114439,20160804201539,160873796,44,wikitext
307,0,Abraham_Lincoln,,8013,0,0,0.7447768540538631,20160902065722,20160902065724,737357836,173222,wikitext
308,0,Aristotle,,4612,0,0,0.760631184802047,20160901195529,20160829210029,735725954,109319,wikitext
309,0,An_American_in_Paris,,276,0,0,0.568825392582291,20160825094447,20160730095547,736124112,15393,wikitext
316,0,Academy_Award_for_Best_Production_Design,,2,0,0,0.39583296365647896,20160831143239,20160831143241,737061231,85839,wikitext
324,0,Academy_Awards,,3138,0,0,0.198710999636642,20160830075744,20160830075744,736852414,74148,wikitext
325,0,Action_Film,,1,1,0,0.729606752032048,20160830185916,20160804215424,160875351,56,wikitext
330,0,Actrius,,12,0,0,0.776530464903014,20160810220537,20160810210649,717941394,5783,wikitext
332,0,Animalia_(book),,256,0,0,0.117925498744403,20160828204734,20160828201620,735964426,5783,wikitext
334,0,International_Atomic_Time,,501,0,0,0.25181056861934303,20160822144231,20160822144232,735700946,11636,wikitext
336,0,Altruism,,1187,0,0,0.0957006533590151,20160830182124,20160830182128,736923632,66278,wikitext
338,0,AutoRacing,,0,1,0,0.328256029010057,20160831165504,20160804201533,160875429,45,wikitext
339,0,Ayn_Rand,,1585,0,0,0.472065400771858,20160901195845,20160830041738,736835215,88951,wikitext
340,0,Alain_Connes,,333,0,0,0.37555894756276104,20160831223855,20160831211712,702093022,6188,wikitext
344,0,Allan_Dwan,,115,0,0,0.0649741134280098,20160811065124,20160811063718,722748547,11268,wikitext
347,0,Algeria/People,,2,1,0,0.734769384129689,20160811105613,20160429205924,629644125,57,wikitext
353,0,Algeria/Transnational_Issues,,2,1,0,0.341329504122333,20160801235514,20160429205925,629644210,62,wikitext
354,1,Algeria,,102,0,0,0.7553804719405071,20160821104840,20160821104841,735530087,64317,wikitext
358,0,Algeria,,1813,0,0,0.570577746788578,20160902061449,20160902061449,737354029,118772,wikitext
359,0,List_of_Atlas_Shrugged_characters,,2291,0,0,0.95404503397089,20160817044943,20160817044943,734862637,31682,wikitext
369,0,Topics_of_note_in_Atlas_Shrugged,,646,1,0,0.22881806104333902,20160823005721,,47338120,28,wikitext
569,0,Anthropology,,6013,0,0,0.0436542900685727,20160902063216,20160902063222,737355243,90834,wikitext
572,0,Agricultural_science,,630,0,0,0.550732328138065,20160822160905,20160822160427,725842958,13686,wikitext
573,0,Alchemy,,2126,0,0,0.824586670682381,20160831174649,20160831174650,737086727,81559,wikitext
575,0,Air_Transport,,7,1,0,0.87992201734327,20160826103421,,505947398,22,wikitext
579,0,Alien,,730,0,0,0.728234950199942,20160823140114,20160823140116,735847824,3591,wikitext
580,0,Astronomer,,1260,0,0,0.069204404083271,20160901142951,20160901142952,737234343,8221,wikitext
582,1,Altruism/Archive_1,,72,0,0,0.153060195178781,20160427063452,20160427071416,462369622,149710,wikitext
583,0,Ameboid_stage,,0,1,0,0.5989728212347001,20160825013719,20140929222604,627604814,20,wikitext
586,0,ASCII,,3559,0,0,0.757644243312668,20160902043416,20160902043416,737343856,95344,wikitext
589,0,Ashmore_And_Cartier_Islands,,0,1,0,0.255976648308315,20160819231036,20160804215434,290580331,72,wikitext
590,0,Austin_(disambiguation),,138,0,0,0.266426746981616,20160811065124,20160811063731,688433071,2026,wikitext
593,0,Animation,,2807,0,0,0.416083035446781,20160830071922,20160830002903,736773676,53812,wikitext
594,0,Apollo,,3346,0,0,0.0151985278494642,20160828230436,20160828224024,732833042,126232,wikitext
595,0,Andre_Agassi,,894,0,0,0.827743563640624,20160901072416,20160831132642,737052983,106435,wikitext
596,0,Artificial_languages,,2,1,0,0.09312226538837169,20160901201859,20160808195531,597922680,78,wikitext
597,0,Austroasiatic_languages,,504,0,0,0.982380666753632,20160828204554,20160828200538,734792192,26969,wikitext
598,0,Afro-asiatic_languages,,6,1,0,0.632536568336688,20160901062141,20160804214333,308571517,66,wikitext
599,0,Afroasiatic_languages,,1385,0,0,0.215540872156192,20160901191925,20160901191953,737278054,48079,wikitext
600,0,Andorra,,1031,0,0,0.18009468650454202,20160831193730,20160831155059,737071327,62052,wikitext
609,0,Andorra/Transnational_issues,,9,1,0,0.25705011864849403,20160429205923,20160429205925,629644389,103,wikitext
612,0,Arithmetic_mean,,1482,0,0,0.9281994858087971,20160828123329,20160828121757,726074132,11355,wikitext
615,0,American_Football_Conference,,115,0,0,0.315607259343944,20160828180821,20160828171911,735654742,12045,wikitext
617,0,Albert_Gore,,6,1,0,0.535293010562,20160901074327,20160826003047,332508764,42,wikitext
618,0,AnEnquiryConcerningHumanUnderstanding,,3,1,0,0.18719622882753298,20160819232402,20160804201619,427328657,76,wikitext
620,0,Animal_Farm,,530,0,0,0.0889220601775889,20160831171759,20160831170210,737080856,67280,wikitext
621,0,Amphibian,,538,0,0,0.454303902065664,20160827092938,20160823192813,735369515,129617,wikitext
622,0,Albert_Arnold_Gore/Criticisms,,3,1,0,0.00475336052920051,20160901074327,,474180759,21,wikitext
624,0,Alaska,,1527,0,0,0.290015585059315,20160831095230,20160831095320,736314900,132145,wikitext
626,0,Auteur_Theory_Film,,27,1,0,0.46751614796697705,20160804071605,,528637184,27,wikitext
627,0,Agriculture,,6005,0,0,0.935043047121766,20160901150420,20160902054407,736583156,108173,wikitext
628,0,Aldous_Huxley,,669,0,0,0.272666822441543,20160831035509,20160831030242,736987521,48251,wikitext
629,0,Abstract_Algebra,,7,1,0,0.558205001576063,20160804223513,20160804215320,290580326,61,wikitext
630,0,Ada,,188,0,0,0.973024571289331,20160811065124,20160811063718,713985918,4124,wikitext
632,0,Aberdeen_(disambiguation),,446,0,0,0.0334657291262091,20160818215735,20160818215735,735148740,6649,wikitext
633,0,Algae,,1018,0,0,0.595805029008356,20160831211350,20160831211351,737115321,70993,wikitext
634,0,Analysis_of_variance,,1397,0,0,0.878627988396797,20160830180517,20160830180517,736921362,61909,wikitext
635,0,ANOVA,,3,1,0,0.605724885692564,20160830182932,20160809160418,593483477,53,wikitext
639,0,Alkane,,1467,0,0,0.33250533540966504,20160828204554,20160828200602,736097503,57761,wikitext
640,0,Appellate_procedure_in_the_United_States,,222,0,0,0.9992734063409949,20160811065124,20160811063728,717799338,26023,wikitext
642,0,Answer,,177,0,0,0.998851056209627,20160730101430,20160730095555,730272852,2363,wikitext
643,0,Appellate_court,,151,0,0,0.9964350927587919,20160811120458,20160811113954,728680014,7153,wikitext
644,0,Arithmetic_and_logic_unit,,27,1,0,0.9856223258987279,20160818230352,,375387155,35,wikitext
648,0,Actress,,36,1,0,0.8694056988408839,20160830171530,20160825200417,666125903,56,wikitext
649,0,Arraignment,,157,0,0,0.135533636562092,20160811144030,20160811144039,734006973,8794,wikitext
651,0,America_the_Beautiful,,249,0,0,0.940654706154628,20160815190215,20160815190216,734643640,15752,wikitext
653,0,Assistive_technology,,97,0,0,0.6526369644819171,20160824145603,20160824145605,736008456,34589,wikitext
654,0,Accessible_computing,,111,1,0,0.7784242218159371,20160701161301,,56435663,36,wikitext
655,0,Abacus,,1421,0,0,0.9342102463675761,20160825065724,20160825065726,736110560,43097,wikitext
656,0,Acid,,1341,0,0,0.335778597123715,20160901152157,20160901152200,737241566,39000,wikitext
657,0,Asphalt,,502,0,0,0.8762622772494909,20160828204554,20160828200650,735977384,68849,wikitext
659,0,American_National_Standards_Institute,,1099,0,0,0.24109132703495298,20160830200116,20160821071713,728020479,16366,wikitext
661,0,Argument_(disambiguation),,579,0,0,0.694374995021499,20160811065124,20160811063722,682923535,1571,wikitext
662,0,Apollo_11,,935,0,0,0.22128563860551,20160831095230,20160831095236,735902564,89143,wikitext
663,0,Apollo_8,,173,0,0,0.0233032386967011,20160831202444,20160831202444,737108687,87162,wikitext
664,0,Astronaut,,1165,0,0,0.452659308400619,20160902080239,20160902074018,736008559,52828,wikitext
665,0,A_Modest_Proposal,,398,0,0,0.193386856646637,20160819192531,20160819170524,727731751,18650,wikitext
666,0,Alkali_metal,,1837,0,0,0.6089563887649739,20160902021437,20160902005345,737083545,202038,wikitext
668,0,Argument_form,,798,1,0,0.464621404618604,20160817215411,20140326050622,601305580,26,wikitext
669,0,Allotrope,,55,1,0,0.49623788753174003,20160827014033,20160827002933,626281849,48,wikitext
670,0,Alphabet,,6892,0,0,0.0873252545365368,20160831103743,20160831103928,735952216,46954,wikitext
672,1,Arc_de_Triomphe,,40,0,0,0.23106584533216998,20160714230033,20160714223450,705389753,69519,wikitext
673,0,Atomic_number,,1840,0,0,0.477587471229571,20160823104145,20160811063716,732556822,13284,wikitext
674,0,Anatomy,,3501,0,0,0.54419946441818,20160825012800,20160825012910,734043137,68669,wikitext
675,0,Affirming_the_consequent,,942,0,0,0.28823493913583004,20160808113032,20160730095612,731181595,3216,wikitext
676,0,Andrei_Tarkovsky,,646,0,0,0.808576333158255,20160901214615,20160901214707,733769258,44703,wikitext
677,0,Ambiguity,,636,0,0,0.17817687911743002,20160822160905,20160822160341,733208672,27969,wikitext
678,0,Abel,,209,1,0,0.46515542684603095,20160830180355,20140816212207,621537622,27,wikitext
679,0,Animal_(disambiguation),,35,0,0,0.7912465276115079,20160811065124,20160811063727,731715045,6308,wikitext
680,0,Aardvark,,474,0,0,0.560766388253091,20160819205932,20160819205932,735304388,32836,wikitext
681,0,Aardwolf,,140,0,0,0.430092389164579,20160824110536,20160824110152,729608398,21114,wikitext
682,0,Adobe,,464,0,0,0.468162811797264,20160901220835,20160901220839,737299149,23286,wikitext
683,0,Adventure,,221,0,0,0.05053692222622871,20160829144204,20160829144205,736739591,5091,wikitext
686,0,Amaltheia,,2,1,0,0.90226289341437,20160829110547,,15899212,34,wikitext
687,0,Analysis_of_Variance,,0,1,0,0.243203608545664,20160830182932,20160804215350,290580324,65,wikitext
689,0,Asia,,4047,0,0,0.509229393218858,20160902080239,20160902074946,737080196,84155,wikitext
690,0,Aruba,,611,0,0,0.81653617119094,20160831095230,20160831095314,736632818,42590,wikitext
691,0,Articles_of_Confederation,,682,0,0,0.5549927070317721,20160831012305,20160831012305,736973786,66851,wikitext
692,1,Archaeology,,366,0,0,0.951543698973529,20160901100418,20160901100422,737205700,40521,wikitext
693,0,Archaeology/Broch,,4,1,0,0.32535505231968603,20160822232612,20160429205925,629644481,39,wikitext
694,0,Asia_Minor_(disambiguation),,64,0,0,0.961797171236758,20160504192018,20160504192805,659166869,429,wikitext
696,0,Aa_River,,197,0,0,0.279212166815262,20160730101430,20160730095605,707884782,2095,wikitext
698,0,Atlantic_Ocean,,5157,0,0,0.648856904961967,20160901150420,20160831122443,736964067,42220,wikitext
700,0,Arthur_Schopenhauer,move=:edit=,637,0,0,0.8153719695428131,20160901195621,20160821190542,730337967,97863,wikitext
701,0,Angola,,1020,0,0,0.419694286230667,20160901051650,20160831095235,735310281,96193,wikitext
704,0,Demographics_of_Angola,,112,0,0,0.056408062629781694,20160822013049,20160822013053,735628491,14835,wikitext
705,0,Politics_of_Angola,,145,0,0,0.273955528879497,20160803122550,20160803120508,726670359,9842,wikitext
706,0,Economy_of_Angola,,165,0,0,0.200553487241784,20160831193730,20160831165706,737080192,30114,wikitext
708,0,Transport_in_Angola,,86,0,0,0.30284397052865797,20160805153539,20160730095610,723579521,4016,wikitext
709,0,Angolan_Armed_Forces,,112,0,0,0.9715172424647189,20160831193730,20160730095618,729412461,24732,wikitext
710,0,Foreign_relations_of_Angola,,101,0,0,0.949054331471263,20160831193730,20160831165704,737080186,16883,wikitext
711,0,Albert_Sidney_Johnston,,162,0,0,0.830719960695803,20160829224833,20160824074320,735965804,42033,wikitext
713,0,Android_(robot),,267,0,0,0.0400243476405967,20160821062134,20160821062142,735507601,23341,wikitext
714,1,Android_(robot),,34,0,0,0.745515102283578,20160714231832,20160714230531,725552883,2574,wikitext
717,0,Alberta,,951,0,0,0.577482459673176,20160902080239,20160902074101,736008712,108964,wikitext
722,1,Animal,,160,0,0,0.568899861135427,20160818180409,20160818180410,735114562,8734,wikitext
724,4,Adding_Wikipedia_articles_to_Nupedia,,720,1,0,0.817445368335997,20160801112251,,15899247,45,wikitext
726,5,Adding_Wikipedia_articles_to_Nupedia,,46,1,0,0.411363524767909,20130907214802,,15899248,50,wikitext
727,0,Astronomy/History,,6,1,0,0.843254043574682,20160830110140,20160429205925,629644609,54,wikitext
728,0,List_of_anthropologists,,494,0,0,0.45112404269271,20160830140915,20160830142912,728873659,6256,wikitext
731,0,Astronomy_and_Astrophysics/History,,14,1,0,0.202018040420504,20160830110140,20160429205925,629644716,54,wikitext
734,0,Actinopterygii,,333,0,0,0.305620023334045,20160826154450,20160821100543,733654836,25418,wikitext
735,0,Al_Gore/Criticisms,,7,1,0,0.981095679086722,20160901074327,20160429205925,629644811,41,wikitext
736,0,Albert_Einstein,,4698,0,0,0.9886183561651211,20160901054047,20160831165548,737080004,139131,wikitext
737,0,Afghanistan,,3621,0,0,0.999804774299082,20160902080239,20160902074946,736720897,163221,wikitext
738,0,Albania,,1345,0,0,0.0331688337336935,20160831193730,20160831095309,736835310,164606,wikitext
740,0,Allah,,1255,0,0,0.732642912056896,20160827233245,20160827231626,735304533,37384,wikitext
742,0,Algorithms_(journal),,6,0,0,0.6216961020805839,20160831001655,20160831001717,736029596,1895,wikitext
743,0,Antigua_And_Barbuda,,0,1,0,0.616705656625988,20160831051649,20160804215142,290580318,64,wikitext
746,0,Azerbaijan,,668,0,0,0.5550955026923641,20160901225501,20160901225501,737303828,188896,wikitext
748,0,Amateur_astronomy,,1069,0,0,0.0492282473009343,20160831165702,20160831165704,737080185,23974,wikitext
749,0,Astronomers_and_Astrophysicists,,1,1,0,0.580854759161225,20160828042140,,290186190,24,wikitext
751,0,Aikido,,1103,0,0,0.0403811764348123,20160901174057,20160901152641,737080193,48983,wikitext
752,0,Art,,2992,0,0,0.932138658996801,20160826080120,20160823171559,735871582,79979,wikitext
755,0,Albania/History,,7,1,0,0.888015820540503,20160803225716,20160429205925,629644964,52,wikitext
758,0,Albania/Transnational_Issues,,0,1,0,0.8735234484761241,20160723093749,20160429205925,629645102,102,wikitext
759,0,Albania/People,,13,1,0,0.318559175653904,20160818165734,20160429205925,629645149,57,wikitext
763,0,Albania/Foreign_relations,,0,1,0,0.33652380698968104,20160723093749,20160429205925,629645216,102,wikitext
764,0,Agnostida,,107,0,0,0.850894220965816,20160816114930,20160816113849,696453716,6450,wikitext
765,0,Abortion,,2394,0,0,0.24489971459368198,20160826014501,20160826014501,736225077,148144,wikitext
766,0,Abstract_(law),,270,0,0,0.671815940804608,20160629003426,20160629003433,700743550,2999,wikitext
767,0,A.E._van_Vogt,,1,1,0,0.624380590975639,20160828030204,,528977607,28,wikitext
768,0,AOLamer,,527,1,0,0.106455163198016,20160901052832,20150331132402,654335890,28,wikitext
771,0,American_Revolutionary_War,,10971,0,0,0.904122359961385,20160901171007,20160901171007,737259181,155917,wikitext
772,0,Ampere,,860,0,0,0.591697100169675,20160823104145,20160812065619,733845851,12045,wikitext
774,1,American_football,,169,0,0,0.12778947793672701,20160902003041,20160901214013,736506470,19460,wikitext
775,0,Algorithm,,7791,0,0,0.455500988713932,20160825165901,20160826194213,736029079,97213,wikitext
777,0,Annual_plant,,127,0,0,0.329245160640446,20160811065124,20160811063729,709544837,5075,wikitext
779,0,Anthophyta,,2,0,0,0.028776976306715,20160814165537,20160814165311,732103187,2132,wikitext
780,0,Atlas_(disambiguation),,344,0,0,0.156149430345883,20160815232644,20160815232954,732995500,8846,wikitext
782,0,Mouthwash,,230,0,0,0.00363300741057192,20160831165539,20160831165550,737079992,53219,wikitext
783,0,Alexander_the_Great,,3364,0,0,0.934916307157759,20160831191418,20160831191418,737098798,137421,wikitext
784,0,Alfred_Korzybski,,348,0,0,0.6636825442907239,20160831092800,20160831093057,735304491,12738,wikitext
785,0,Asteroids_(video_game),,143,0,0,0.513663830713987,20160830131951,20160830131952,736883855,35929,wikitext
786,0,Asparagales,,136,0,0,0.5772715514314101,20160901141039,20160830140540,735408508,86389,wikitext
787,0,Alismatales,,66,0,0,0.345366295748731,20160901145034,20160830134154,732967342,11081,wikitext
788,0,Apiales,,142,0,0,0.995016855183073,20160821073239,20160821071603,728304522,5051,wikitext
789,0,Asterales,,223,0,0,0.938985419402817,20160901145416,20160821071628,728308261,10489,wikitext
791,0,Asteroid,,2045,0,0,0.73242658351774,20160830194525,20160825092712,735873371,82816,wikitext
793,1,Assistive_technology,,40,0,0,0.512022633582375,20160901025319,20160901011848,705389804,18729,wikitext
794,0,Allocution,,556,0,0,0.532503261726818,20160831154427,20160831154428,737070438,3248,wikitext
795,0,Affidavit,,248,0,0,0.46523658881451596,20160821234227,20160821234228,735616312,7192,wikitext
798,0,Aries_(constellation),,632,0,0,0.247656212418951,20160831154125,20160831154126,737070053,48336,wikitext
799,0,Aquarius_(constellation),,397,0,0,0.0522615239510886,20160830150059,20160830150254,736661904,29890,wikitext
800,0,Anime,,5032,0,0,0.518339013232234,20160831165539,20160831165548,737079996,56886,wikitext
801,0,Asterism,,311,0,0,0.434910525041549,20160811065124,20160811063747,693552269,351,wikitext
802,0,Ankara,,362,0,0,0.619535616244688,20160902080239,20160902075044,736130540,97171,wikitext
803,0,Arabic,,2387,0,0,0.792946536832439,20160902035647,20160902035648,737338475,131278,wikitext
807,0,AlbaniaCommunications,,2,1,0,0.7474867149698421,20160829053446,20160804201533,276304935,63,wikitext
808,0,Alfred_Hitchcock,,1601,0,0,0.415720043159761,20160902045937,20160902045938,737346799,108789,wikitext
809,0,Anaconda,,202,0,0,0.836140101622921,20160901172754,20160901172755,737261647,6123,wikitext
813,0,Afghanistan/History,,8,1,0,0.995787666175317,20160829151641,20160429205925,629645636,56,wikitext
814,0,Afghanistan/Geography,,0,1,0,0.501093043481086,20160716065850,20160429205925,629648853,58,wikitext
815,0,Afghanistan/Government,,3,1,0,0.518102249613127,20160429205923,20160429205925,629648931,57,wikitext
816,0,Afghanistan/People,,5,1,0,0.08723214835602061,20160813153145,20160429205925,629648990,61,wikitext
817,0,Afghanistan/Economy,,0,1,0,0.8818540236743669,20160726230023,20160429205925,629649057,56,wikitext
818,0,Afghanistan/Communications,,11,1,0,0.14757370403741799,20160810025021,20160429205925,629649131,63,wikitext
820,0,Afghanistan/Military,,11,1,0,0.0188113181095676,20160823151255,20160429205925,629649179,53,wikitext
821,0,Afghanistan/Transnational_Issues,,6,1,0,0.817137181588576,20160826094539,20160429205926,629649216,66,wikitext
822,0,Afghanistan_(1911_Encyclopedia),,405,1,0,0.029251984347824,20160829113545,,474179449,25,wikitext
823,1,Afghanistan/Archive_6,,123,0,0,0.167605936683347,20160705094550,20160705094557,726670425,83255,wikitext
824,0,Altaic_languages,,713,0,0,0.694848407707036,20160829202514,20160828234208,735520564,76675,wikitext
825,0,Austrian_German,,969,0,0,0.386486116225353,20160821035945,20160821040519,732734448,20065,wikitext
832,0,Austria/Transnational_issues,,9,1,0,0.389425694373833,20160816115904,20160429205926,629649333,62,wikitext
838,1,Acronym/Archive_3,,82,0,0,0.007134689024775,20160427063452,20160427071433,644101512,49788,wikitext
839,0,Anglican_Church,,15,1,0,0.187180705542844,20160820170155,,15899353,32,wikitext
840,0,Axiom_of_choice,,2805,0,0,0.0242206296177773,20160828080321,20160828081428,730009466,46980,wikitext
841,0,Attila,,2669,0,0,0.559561062193998,20160828203357,20160823065058,735174030,62871,wikitext
842,0,Aegean_Sea,,1850,0,0,0.725143452850304,20160901182314,20160901154103,736594203,15448,wikitext
843,0,A_Clockwork_Orange,,868,0,0,0.9470341084031709,20160901223138,20160901223141,737301687,44077,wikitext
844,0,Amsterdam,,1145,0,0,0.559740214198586,20160902080239,20160902075138,737227835,151738,wikitext
845,1,A_Clockwork_Orange,,57,0,0,0.8958224327264561,20160730101431,20160730095629,705389808,26218,wikitext
846,0,Museum_of_Work,,58,0,0,0.957598776517062,20160831095230,20160831100147,709511087,858,wikitext
848,0,Audi,,331,0,0,0.6710700547984519,20160901064252,20160901062908,736401892,127129,wikitext
849,0,Aircraft,,4235,0,0,0.0290304925563098,20160826064145,20160826064146,736254514,36075,wikitext
851,0,Alfred_Nobel,,1161,0,0,0.572620198663902,20160831095230,20160831095407,729134404,24698,wikitext
852,0,Alexander_Graham_Bell,,1695,0,0,0.467274036693642,20160831211754,20160823065109,734165058,129564,wikitext
854,0,Anatolia,,1865,0,0,0.690726011703467,20160831144646,20160831122801,735025419,43844,wikitext
855,0,Abiotic_factors,,81,1,0,0.598101234620531,20160817014254,,213473879,31,wikitext
856,0,Apple_Inc.,,1776,0,0,0.9183281687259011,20160902072212,20160831152928,737007028,207980,wikitext
857,0,Aberdeenshire,,365,0,0,0.7973371705015541,20160831095230,20160831095227,733390084,24966,wikitext
